Number of Users N,System Througput X, System Response Time R,Utilisation_0,Utilisation_1,Utilisation_2,Utilisation_3,Demand_0,Demand_1,Demand_2,Demand_3
155,1.71428571428571428571428570789166212413038567008386587334263774959050852194797980850557416482904154069354248940163213270081709128475230787442507281177465437112204242586288072745769039205432755690849160,60.41666666666666666666666700390851505020639469245165884094022042402182579865144591612473363081900915205453422810085391928350304104776514737543442543518184373181904623481888104722816842770581829627807550,0.99443603510694937283555120631996431871673019013633967570907012058261668130112019247361435192090475588413086348348224969917153637647758783745234991134048479862836034547531566820337259544291465683676387,0.81990768785204761804743299390275375594502298325066653409636392803928783610034218839197296389467962633099272791708015832885832330075604154225812903130119683713428861095118624834808099400252261744847494,0.99999999999999999999999999999999999105766678805757925362330016046399309329984111992378643334521750008463484717532631315285638980566526933573280133181433538701222441071432566629888441391276726908669337,0.99443603510694937283555120631996431871673019013633967570907012058261668130112019247361435192090475588413086348348224969917153637647758783745234991134048479862836034547531566820337259544291465683676387,0.58008768714572046748740487251696056169443375444917638718388394723590602703867304588997162956034596486838734684148129877419201745342770738249715721982253334318615508002434171003694439553771500165638850,0.47827948458036111052766924822719034143093347721453837394625221858283025349348248722842859998749790541479161763507328059286614507447130764991900202340927880426932204587042670055287323539102939704648152,0.58333333333333333333333333550908718865593828029671687971643187258222937673678101322543528388901767678394138837691891717605567847739959085882550571738929245477127085388908681751919746444824811441108267,0.58008768714572046748740487251696056169443375444917638718388394723590602703867304588997162956034596486838734684148129877419201745342770738249715721982253334318615508002434171003694439553771500165638850
156,1.71428571428571428571428571203040145063202025923600991518767254260288739368528865481603822053141492298148207329660528565355047742204294353473422859741136656040359275348578729134074369520658687179695216,61.00000000000000000000000011971952299561692457222180715962395234296247405017983498427445560478068416035724446028649550174431281615612994673052552018997261784893029912550613467741863091734280400128965668,0.99443603510694937283575645216409701547837636024852168980692967081078106408067847659765646195694013878928362233247892761547152613821742690736460429985444768927836381310640467844417213394528034028782999,0.81990768785204761804743299413029380383422055415051816943429007862034696421671225187097059659638132177543901351228059240623452650555046670884941599184722807437777772751008669877748764490136905669848060,0.99999999999999999999999999999999999705197806199700414954614291392148981315745128426391998599904379470939732382526842718952576805855207704501134720018019785324348392814969436894871522336732649751859699,0.99443603510694937283575645216409701547837636024852168980692967081078106408067847659765646195694013878928362233247892761547152613821742690736460429985444768927836381310640467844417213394528034028782999,0.58008768714572046748752459785888612936659483034414712470478830174922965073525906252892042716161309715474608780429116120405403038499013743171219307504756356440438025221867530826555970439287313260956035,0.47827948458036111052766924720522880409615633714071333481735668667712255599331898498372319069627510564888172532667154268812624565200055618562130743787886607636269559550541859169217939951665300423960350,0.58333333333333333333333333410076617132914697573044349210463434074924530031522479860248749105857185360830955048427105702775643916875697453078531769323335050894778124130631912765364118433895154811383692,0.58008768714572046748752459785888612936659483034414712470478830174922965073525906252892042716161309715474608780429116120405403038499013743171219307504756356440438025221867530826555970439287313260956035
157,1.71428571428571428571428571349560280437687214418420529354166191726454948796862729437087783964808702363930309606422880025769007759899559318117645233465896472443921862737797188105963043192479900817715692,61.58333333333333333333333337554394184672724024160353249712143145708479172970239309117886624378892328114757992196828147413277541731168746344051050119888809247324051304214920340601124019442030614752621518,0.99443603510694937283549738708832819513249553556468588493453840682744815681066116584921269435186575509000590240465884799406741382422086628781683568302456626175565091593295347241984904068730117638967721,0.81990768785204761804743299421011764404731530607082811895694490968735542487034540486275759700707838663702524224119521811187405605622670006289935019321695612083793239160485927343284069039485091418707007,0.99999999999999999999999999999999999903431492476698953033358639627013847919139019916052290167641724403346323834525809623827924209818000768003214020502692770476826117216300980215581549878597218596039970,0.99443603510694937283549738708832819513249553556468588493453840682744815681066116584921269435186575509000590240465884799406741382422086628781683568302456626175565091593295347241984904068730117638967721,0.58008768714572046748737347606888624654179699842036513532803060063407832231731750424386844367186296879694876660539565428362277967670974519500578505729986009461988061064910387207730607661194889148557835,0.47827948458036111052766924684300685772639946043021097932915771818377955502884380705711085680319020884253732512493916768428155660608848990135660210930906051404824415497182231896026636377589533296646172,0.58333333333333333333333333360219071183622026816250736932169247690910500716194860903883099250802698804095222698551805280139202840170859729166147081021843330077545403761023448852284095583531380245452863,0.58008768714572046748737347606888624654179699842036513532803060063407832231731750424386844367186296879694876660539565428362277967670974519500578505729986009461988061064910387207730607661194889148557835
158,1.71428571428571428571428571401077265195010627814163496833682601292541346748444996876648795872437798370588305767343495917916292699506173139298087885870943470645381840630000331723784650788743609478024479,62.16666666666666666666666668144859811529359162935737552415057744497360088920127730971194458277382383888665973093665142204832651592815707938277190619716088779815394237056972733422897033431263322919546649,0.99443603510694937283580498146303163070188861069691082476906612440876821500890056517865685266606639166717533661487167249053491393229093976031318635953184386811752000794140640688546635153235381642535447,0.81990768785204761804743299423793126828545656663798407001212279510489962734870721495981591369817771072369238457112913653051268033437130315113496805833273805068985661412383016133815391814575248033445957,0.99999999999999999999999999999999999968567212741059333717910587948734749483635862754529140579985436325649441056073431662877182202086109897008075208316865269838290069138142333497796401799789418906539716,0.99443603510694937283580498146303163070188861069691082476906612440876821500890056517865685266606639166717533661487167249053491393229093976031318635953184386811752000794140640688546635153235381642535447,0.58008768714572046748755290594647110082712669222218437315136878167300999917630412948924943074777909031326279842162766781630667168479854527103803176168306828310260242093235526428549794541558103897184972,0.47827948458036111052766924671550095651692458488286610276076542298406643872841357823411190361318145806353567332862888367708000203709692627039814907663841611418570441312055730072459746852179214798721605,0.58333333333333333333333333342688986130584202134409532553264664134859338775280369167422551666497684278411744861578730575440951758780732474546668425536689062392652200452110714393166790838083704148253344,0.58008768714572046748755290594647110082712669222218437315136878167300999917630412948924943074777909031326279842162766781630667168479854527103803176168306828310260242093235526428549794541558103897184972
159,1.71428571428571428571428571419067951370554801453487715361881164136759836043872923745491105900241211041028673397159177242830810246512682376919081069437321049738594083308945096285408529400417428601550291,62.75000000000000000000000000514177714388941263026925066803392293101763718974659253361880691690999617608979096158810821648439229010100073336418932028551554676129082028903445120031815106116222415684581044,0.99443603510694937283545457555608209943225842299788279063344698782501922885362522933696238113813773725400287092104469686570806535667265567629698653603352695117452853373635217463147601255321045255761922,0.81990768785204761804743299424755742218064550741198312356685068170843964738928963791971061053107468020241232093952598563355087626013753416968459788317872379239431075060328852174118790470283985629364594,0.99999999999999999999999999999999999989833060724870943520617979930073516123959526229856571664309572788374623497083116378456602369369322820050918622442241985916447324979537473720521263783451543582299619,0.99443603510694937283545457555608209943225842299788279063344698782501922885362522933696238113813773725400287092104469686570806535667265567629698653603352695117452853373635217463147601255321045255761922,0.58008768714572046748734850243987285030638295942374937740629699082171166466512451672354240424722696079582298279742508686884886070275002341529154678412014445672526048933625047335408757285996604917644014,0.47827948458036111052766924667092285230661474386110559362267080369705428997923498758063455094559379513035559894210752981382942709349479591695951682597982189390319503452802271793994577103770278604162849,0.58333333333333333333333333336567155430477721039362925021010754286564818889834812176086508862204796901751335395226501707765752799199266479538749611811682470801825684825327713944363914176629156787736424,0.58008768714572046748734850243987285030638295942374937740629699082171166466512451672354240424722696079582298279742508686884886070275002341529154678412014445672526048933625047335408757285996604917644014
160,1.71428571428571428571428571425308304816586859334503614657343661374193084188470316788957839785919089674026019309895477087197846211835927883873880213249500412750594656479742687722512307999231008166390724,63.33333333333333333333333333510992293319159880677025424214671265911819499713619511773899396552858975928074051827279913373947592810509258353353386949043198271122933704905542462645182710576192653792157493,0.99443603510694937283585188669360098639638920142725600243673915646110023287261976847857000310001743944450566535746365483237829799761444783039319844311392541108316971074117607190517757484409581732810387,0.81990768785204761804743299425086673675256120201742256714460659844403541256313454201353000091112246909129958707136153386107820639162434296055135992644981706873781213078627892812890472628677463545610796,0.99999999999999999999999999999999999996732055232994231845912922120442978004336708683577217095997776433679050404312127129935865835246897716622507984415476718542522112028727868866885360171903974487302635,0.99443603510694937283585188669360098639638920142725600243673915646110023287261976847857000310001743944450566535746365483237829799761444783039319844311392541108316971074117607190517757484409581732810387,0.58008768714572046748758026724897581321682262930885900976404010601089132656595309624106157608902453935671146008940748573251644353620174248543656539101792852943898680430190846096254885152179077332717215,0.47827948458036111052766924665544292646658852352452589100900122347016842359723787485549284582344177898296340059885661432613040042845350965282423772351038258040286193466289472222852216088764734753062419,0.58333333333333333333333333334443701831338448140144710811457566648837656146452533116684978415513413497370704729623583779547785399322430893468005910139440360264897579028226547914301026524439038154379972,0.58008768714572046748758026724897581321682262930885900976404010601089132656595309624106157608902453935671146008940748573251644353620174248543656539101792852943898680430190846096254885152179077332717215
161,1.71428571428571428571428571427458384462646010741864516243278041695926214788169712314756845133657789357810226571855636153580573279066909781870853243408508213521984235803230287447141621158330106241662036,63.91666666666666666666666666727644478987400147621047439978031532614200875101969648290069434804011748173566136743207799154698261760270871279345304324957274429151031989193539955110811058119111128256010620,0.99443603510694937283537783053764517865300510134053009629710138879317576379352205681560820432364238253763897066480300886852974905172129511992768273792339072360754873879172841241762511360831865645780241,0.81990768785204761804743299425199687831734458589855401871252602191288043944835015999432330486856747497557217343800410291264655792452719237441824526037044722186625597061123834698899918705512179099331658,0.99999999999999999999999999999999999998956113472828680980060915672907817703256232936287761273474629992083299582717176180827611518768372526302970502711603470511600360247048275721148925960811213684183333,0.99443603510694937283537783053764517865300510134053009629710138879317576379352205681560820432364238253763897066480300886852974905172129511992768273792339072360754873879172841241762511360831865645780241,0.58008768714572046748730373448405938944698957349687847251038110049453458125103017503704155458374897342620870710402915076055234890244219905796099946721578312047841469952151287733928862054591087636265403,0.47827948458036111052766924665010353163398943640693431218133353544790954726717384481548898165053070905295736239061815406700921320133473810982426125245100410554456666397029476658699747446179690465764506,0.58333333333333333333333333333712077508629576426154499350033659603897454752994229247188732594310217647105202788028395112129032526817874551416276669921873145833421639577007207493801040604008192722873426,0.58008768714572046748730373448405938944698957349687847251038110049453458125103017503704155458374897342620870710402915076055234890244219905796099946721578312047841469952151287733928862054591087636265403
162,1.71428571428571428571428571428194258145593400024766444811323712204237926927274546808396837066226003502983039638577491007287323158342636934851932038452907826571317336879015700524615994130209849992758194,64.50000000000000000000000000020791519724163823634749729775826109428414997003921013493479686757779051123670939066695888159389709896475649610540334241168033522335978030092551560170656431252556310492665116,0.99443603510694937283600361190823636263043584246257310963690444370789235407227233198874424686599897405026492814416419655872637632891413935730482783911417611549285608716690555569901504121928621586934809,0.81990768785204761804743299425238028213773865996556025293600275041543501875480111482280157124882166558768031245163388200476732994056532237129996958278596449424524384780701915339371952870727106619932251,0.99999999999999999999999999999999999999668607451691644755574893864415909340155904009491379905381199826551249252551139055365941966439554653228705534176316922726664922566531428308768093527211398835161374,0.99443603510694937283600361190823636263043584246257310963690444370789235407227233198874424686599897405026492814416419655872637632891413935730482783911417611549285608716690555569901504121928621586934809,0.58008768714572046748766877361441416440098543936616681576010237554862948198888530107805763639005484396147659699638034604591332748719375990584688392351615512371522085392547749783026383794287088441094210,0.47827948458036111052766924664827412302874072470225604821079837830362338495282125345022445627084627317256226334417901234209355494342365139545903683903239256102319200471817390489303761120535816275729395,0.58333333333333333333333333333461676047486711282837099748010207281578083506800049392482176080012456486951666213260562799902580589256338428392774378534050225031037403189261782458094406577641767698495895,0.58008768714572046748766877361441416440098543936616681576010237554862948198888530107805763639005484396147659699638034604591332748719375990584688392351615512371522085392547749783026383794287088441094210
163,1.71428571428571428571428571428444450805033267507228050195646481504811373890569799320805643752433547494981445635224947673227610757312970129624279280927789659996570503488962365351292082566697051394597958,65.08333333333333333333333333340376190418050641803955299217863218205078820016098096337787929091973552482536619284427082124503171042693023836740118950378155721673090897579113477867264050634742637734678822,0.99443603510694937283508847007025087437379263474301558296105972964008748326068014586681714061734155387690826157464614865409162552878534773433640506133201590928046776239806363502894762922150531713159546,0.81990768785204761804743299425250950156262455910050883557353664927631346684291031558307439130285114971647201596957256139861738130022083436272766265657159105045464566528210219296570862591481309055158228,0.99999999999999999999999999999999999999895441439622254261180509895871880569128704954689686629738423654403389069948528977555667863787553008180688514520494216465812726758420768332374071673658352307724506,0.99443603510694937283508847007025087437379263474301558296105972964008748326068014586681714061734155387690826157464614865409162552878534773433640506133201590928046776239806363502894762922150531713159546,0.58008768714572046748713494087474268311120426199352237620117321472153334782328595984558398760119289712237636646643955834081334741631197719150314058221038445352567967740929357108375585528710651346215879,0.47827948458036111052766924664765147259874180964136809074213951481288318363143301195516453520533911530104314121822049553307221942961647647387787039653156352394844382900104699784987983647611776173496582,0.58333333333333333333333333333376541045448520646347881238558957264647583436937271267622879302168156731773460716938412599910929018625028610022093772856856848075253225733629004268297167348471011378455710,0.58008768714572046748713494087474268311120426199352237620117321472153334782328595984558398760119289712237636646643955834081334741631197719150314058221038445352567967740929357108375585528710651346215879
164,1.71428571428571428571428571428528956771533785899733990401893776538798598512454669077990359248678753232298789406259656837468391860454862218428660631023602025352280246039662418829245672466753971435061988,65.66666666666666666666666666669036829055239559095400368960984002033799432432904107180142634688119960607780620830705789551006085864563568120654969030827394792156438409041193649663945826344438502867803937,0.99443603510694937283650124104088179584266145399046850563621276772693545875432127245671474094738933452246654560881125447048934975197848669258031010439902361799429974939546775337603030928838583818688921,0.81990768785204761804743299425255276944942418879582176094577629922601336455734428833614507697080784588462360756225728991897306942728148236779643282636053619915128084927015141403679318516589525203700247,0.99999999999999999999999999999999999999967211601275271371101902057938925375039953353371724111810471030602907481588533178880605834402141795105064311582242246363361342822621140108321238108493618304388964,0.99443603510694937283650124104088179584266145399046850563621276772693545875432127245671474094738933452246654560881125447048934975197848669258031010439902361799429974939546775337603030928838583818688921,0.58008768714572046748795905727399143222254349311047390456308047244195307124102604915000431324757255123653008837087142539231278840404150201253690168182970249287894580140014862605028792702566952346509585,0.47827948458036111052766924664744094362378089996908984893580698147319135654354350941458616929873278711350368214009203427397644489015122668379160497441294960437995704577758309786928899744612099684634831,0.58333333333333333333333333333347785543000626843195536565831703042133877131138812535492885570611418720974892030055863773644366596208476575402900149185623259167114480695898134798377542322373730522910788,0.58008768714572046748795905727399143222254349311047390456308047244195307124102604915000431324757255123653008837087142539231278840404150201253690168182970249287894580140014862605028792702566952346509585
165,1.71428571428571428571428571428557313779157858348100255141861984099142614802641789080103752080661056357922769963061828794348402931630071614497456268931065550340253700767310014671802583723285071530288482,66.25000000000000000000000000000792486774366078163954424847540749683974758270530741309741388144774568841932557234944301101589330429279238931575853829021606181544342014714984875741728579660812595001008988,0.99443603510694937283432095676191918302840093995206461779191788671652332454351779652999303833077151642001650395651295453855630132131182117664943830449834622764326503348519736306704232686471198206608989,0.81990768785204761804743299425256716368360605890605074355303243095256323797099477750158985905978434628609337815142564582673807686405008566274979892336259888273725699514409301121013370852705054703483118,0.99999999999999999999999999999999999999989780239358526141642151290786159399911169414559480453437686268832788867974862508485855130256788034670281299398046958779875638193534957564408536839522566597469931,0.99443603510694937283432095676191918302840093995206461779191788671652332454351779652999303833077151642001650395651295453855630132131182117664943830449834622764326503348519736306704232686471198206608989,0.58008768714572046748668722477783395236691723305515047336332434391155569907728577954652408201088070570447558765796484207260164112575753249933999029502761517149012601160787284879173358750476518664740919,0.47827948458036111052766924664737022523960800821077819371686742633079847217653922981771551309117237576696287884111984434243475330542454408848222711095989703207626249298383944766682961006349940089076942,0.58333333333333333333333333333338136283475045007286136763518774614679651633465026314611473403024779998545574434440001796775803063402081774452895655615084180612043914856279187310549436605982461821114709,0.58008768714572046748668722477783395236691723305515047336332434391155569907728577954652408201088070570447558765796484207260164112575753249933999029502761517149012601160787284879173358750476518664740919
166,1.71428571428571428571428571428566767702977919098482903909440761988140847057066575619852353549627501304322081885736523467581217225412815237871387331045163922959260362499223185049500785937866354705606475,66.83333333333333333333333333333596607666511153145417080559783632077885125505874899606039952109390517632260720364996720907886417867138399744838168657650698783551175056559038503162478820411951000441175583,0.99443603510694937283757064678680286336387014362438210628530230712428237997116230527493021795169093834223605626906681554366324182610411693763164257913314870605796560826371782910319397107480955950479426,0.81990768785204761804743299425257192157673371283920982396178368518348022363205515346821265300358194146041688379959719657566537031479512876745366931810645789560773917325798832113255946260389714008663339,0.99999999999999999999999999999999999999996833809095584691042318816422562378655109189393852030342699542926443515214650239140182273868564935982771581090701743142810796442156779415197953701430249194464567,0.99443603510694937283757064678680286336387014362438210628530230712428237997116230527493021795169093834223605626906681554366324182610411693763164257913314870605796560826371782910319397107480955950479426,0.58008768714572046748858287729231744195125542175932473895517536837816750889420484673205986476458259688556406433756875604486536842224552438761154398832747554890452541452446712849687181990022124314062130,0.47827948458036111052766924664734662457336293585522012105421215977091935246551403037092678078087527564059754186926215961382082322075085222994466887574584371833043437306603435780775925261896620138489893,0.58333333333333333333333333333334919323290388917627547378367760065069095828332590253270026299473018709019544496411099976882301637197843619186425347226458245513722953945221184232867067237156952149423620,0.58008768714572046748858287729231744195125542175932473895517536837816750889420484673205986476458259688556406433756875604486536842224552438761154398832747554890452541452446712849687181990022124314062130
167,1.71428571428571428571428571428569899262588540612732809971782952612737222213928011014919340885709064571884405062736743895142648551523175770006449733486011949292354740052850180918755624639975053411822956,67.41666666666666666666666666666753571765541473375051500006250686677856172388486464187474395041585314315271003851913805482253820856742203548963750930816755919652102132538084230547764157126713586620613457,0.99443603510694937283296381212520443134682763139211985116879483869844371940819561664854917514836198445546950628969868193722113449542321550396083031358208456499878238664540511271672086926087849120795242,0.81990768785204761804743299425257348422790961527200957848928749952304223242844790505742304164270522765673650282132540009281458707986244495594154663048628196127343727082970536055258730175172889418285676,0.99999999999999999999999999999999999999999024954041411880902681585895742058583588674774617632393163540700020517305154992780337191831863900269741987932740223872180455074843690529358587981979001417570258,0.99443603510694937283296381212520443134682763139211985116879483869844371940819561664854917514836198445546950628969868193722113449542321550396083031358208456499878238664540511271672086926087849120795242,0.58008768714572046748589555707304109322947913069871451970117144612375362381827359027184368510262962746937844373802549695865290973258438573205988366103537529475344829709542105880098592364587482790325135,0.47827948458036111052766924664733879918236929132503970010165427404118535072799677327643569813470393291583728762812942070914510836190040760634923183573323783354946495682335907082917840246099690507477721,0.58333333333333333333333333333333853723146386153580353537350420665691814633222393651911915903903391021575235385079959956026702329777240428912855678823580244550252363912851705385906889596253954970277634,0.58008768714572046748589555707304109322947913069871451970117144612375362381827359027184368510262962746937844373802549695865290973258438573205988366103537529475344829709542105880098592364587482790325135
168,1.71428571428571428571428571428570929943263675441676867847399132575867263217179519410619988503550845892680178319195839071072446913440400085816258059332738100487009976876326966743743470190818237035245838,68.00000000000000000000000000000028504910093220584139054723682921162499333644698908803684066180307728536308988043751450835010161844231617383885332626058638111448698343370590619701806712525301967446821541,0.99443603510694937283915317370906068489604621433244974736773614577290207894016941168789638722140877007376849460849817902908973655878963760818555291262632260041322228373159676436390194770072550568103511,0.81990768785204761804743299425257399420235427266827575130572163625865656830435327504665623919865001342095639001908789208944663157598910342068060491977994390872523910824628600014061011467478640342692942,0.99999999999999999999999999999999999999999701516543289351296739260988492467781531645119856368944335552269636990985523983273428097855768905365814171336663437441064622903805198337335456165315102711128225,0.99443603510694937283915317370906068489604621433244974736773614577290207894016941168789638722140877007376849460849817902908973655878963760818555291262632260041322228373159676436390194770072550568103511,0.58008768714572046748950601799695375346970399302371050333693950332416119786020369799042963675758827623696852061021100474147367630088032370420838837229301844389570815027875489796261709010163855581869387,0.47827948458036111052766924664733622110583326399603405886135917829613529752009525784216859734554644613283605384031622264920351396315781696772058620355362103222616027766719254238654232375563079761206662,0.58333333333333333333333333333333503005417047435746317923516448623448640448822658149088824971143468064031604783112536313204882604757068657095104715857384666003289555828721824291720845985268721319244082,0.58008768714572046748950601799695375346970399302371050333693950332416119786020369799042963675758827623696852061021100474147367630088032370420838837229301844389570815027875489796261709010163855581869387
169,1.71428571428571428571428571428571267013338570617553478606581870918155622643895130671265498671915351312432957282818445339224710430893587201127244003793711687212540088629777578774341093586807327746271790,68.58333333333333333333333333333342624045439560528053080964552270333431390528563778551627535243422776399017804701572429670564837946449831320355681525527940767390385010254025827150123924394733748727061027,0.99443603510694937283124245770949023679829019201042944320061823432289924129891771123328857475651570411052795349265505885456735030937533167345121510521981319043519548040861604641174053125088456519906946,0.81990768785204761804743299425257415958553237390622516398241910355649815715623856006299629004412459293299468319535378779570230784198631569535894181349272219507905781445652772341710053801211637736144280,0.99999999999999999999999999999999999999999909168178853902338821753132592805158595493056190899646608859468319847757393105112543515079724595224828872540216150530316843984180624770192719911817732720209219,0.99443603510694937283124245770949023679829019201042944320061823432289924129891771123328857475651570411052795349265505885456735030937533167345121510521981319043519548040861604641174053125088456519906946,0.58008768714572046748489143366386985148651209346798675283748408751244000072829133474027799069405481380342946040988322660059106459416881520083332964924264336900092810158504636853458219892437563363155890,0.47827948458036111052766924664733537716609397446896502862824890514772741502605343699345977459911274299183411375734992712871072597117633266141391986908916342687233192942701906727154942221151593251160928,0.58333333333333333333333333333333388307961127846297939417180203835284533518118400756835640392377235757201816061722710941827027697527354428883610098613185623806125777447986032464745196787319978975015968,0.58008768714572046748489143366386985148651209346798675283748408751244000072829133474027799069405481380342946040988322660059106459416881520083332964924264336900092810158504636853458219892437563363155890
170,1.71428571428571428571428571428571376551739920992293183801526128595610450512748756846628719680367033410750142594167405759056902940547803306420612259934618182085391689521523121759670828158325889789844238,69.16666666666666666666666666666669675861155959265262353703384366657614157024701441096971302139000045405509728884039575572839063740001385210447017366422978804772890618122988261350288399473462763732559245,0.99443603510694937284096211954893383860689344793439431843798058995121026697171889640841335078997864040364414157591849634712813123271164894515425807179839959308943522797423933827599395830507004922223910,0.81990768785204761804743299425257421288318917077535889704800185765666554361680521561795339266655352200134852424726046515580894912538985684704993772686466682835626275688947518303154209044991268323809591,0.99999999999999999999999999999999999999999972521465871768774769605989691941064720141106664003534618967168550119541714566292921773569283666915693633767317927291586038549020043890042755694208000577596752,0.99443603510694937284096211954893383860689344793439431843798058995121026697171889640841335078997864040364414157591849634712813123271164894515425807179839959308943522797423933827599395830507004922223910,0.58008768714572046749056123640354491521390961704877898347554442391932428463455903789925204501130854669620514987913614120338745228964060355404107416576532829464051542928721004225668872764236082616405728,0.47827948458036111052766924664733510264823462489451490479329683819678447603414354073818158115922460307426899058412753784504287878784940094048348272539415995096329265301890592411227842868734206862430887,0.58333333333333333333333333333333351034477371966533105710432641289715246712820348858168570759578813595232701907745655110154208054072900723924658138486048289956209204994498942631425818420863072678991552,0.58008768714572046749056123640354491521390961704877898347554442391932428463455903789925204501130854669620514987913614120338745228964060355404107416576532829464051542928721004225668872764236082616405728
171,1.71428571428571428571428571428571411925403112602508711097622608568005118602762262587107665089220099847827859438913544184141128214938176403226672327534550208638679652232317737691514311189496477623577346,69.75000000000000000000000000000000968590606385441524373007084463949296213207813764741794401237313956093607491873847393562997194509353605067775623142460496731294969643459892656350746394555436582539070461,0.99443603510694937282926455369434440096332168267744581174085727830774542065764545098300105259323127739238138037769066157595472964072039340234081659223693599972623000547084340595597245483395698239099515,0.81990768785204761804743299425257422995249480898376450007057515447205055313830383815924659795728625171528901639888690057153687799775388866860018516458396705932037428958970781646751611996858488865209743,0.99999999999999999999999999999999999999999991735779209554518727701049531410847334844104933611245972831759007909761620216741767491457653918042054006764735065633646650303269007175956627766024630872920289,0.99443603510694937282926455369434440096332168267744581174085727830774542065764545098300105259323127739238138037769066157595472964072039340234081659223693599972623000547084340595597245483395698239099515,0.58008768714572046748373765632170095688950503160712462428094124815982317892125509374915200387050086748847663028027305234398613775740470882695029091940060854084626594854791236622771004868412600158121517,0.47827948458036111052766924664733501391409475300076962833125990698226154886520796409693303169221221611234919049269117435733913164747353955529215189931955618466757867331976677809082579962756017057952750,0.58333333333333333333333333333333338997605880474184213602750453521222146031811434906286516499083932895372304067018121816092309050973287222662259837166567370792102041706000424041614141859306359627272235,0.58008768714572046748373765632170095688950503160712462428094124815982317892125509374915200387050086748847663028027305234398613775740470882695029091940060854084626594854791236622771004868412600158121517
172,1.71428571428571428571428571428571423277555040520535754084817979273678090557417680172208760995438841838286548476120694893854005031978129420089332955188172677779944150872916063828159619634684834152722774,70.33333333333333333333333333333333643171986933978643503980236601954461323536579141431818888840955809096578207992080958959650835623162569753485251996959782722709927194249639635938652438401900398999945365,0.99443603510694937284344634052574373346927687402042801717029166802084157892702485243030123461160434253634788065913810222043646156840937973869024341952078386243347717424156107477921202462946749202234748,0.81990768785204761804743299425257423538539125346375295116212715265618461877876160654607226365726749679772135194575326794320919373614704277989151409126489826417081151258366199949828907055636266099601382,0.99999999999999999999999999999999999999999997528970527773776363764433414707562402340806592982064229164308831178125138537318671462670029654891101067996039405804773833976253423731009607677649211988670308,0.99443603510694937284344634052574373346927687402042801717029166802084157892702485243030123461160434253634788065913810222043646156840937973869024341952078386243347717424156107477921202462946749202234748,0.58008768714572046749201036530668386243739148326586471773054493358540599426691889268163212900524295444791942175954196296213248880110172913118631073166944423944721544211266448208904085225082189162648946,0.47827948458036111052766924664733498541119300333234066039881134032406338799059970787814330731209046408657973020175907521572524748432093225242371883688439830235567694040266154671523231458752180891714941,0.58333333333333333333333333333333335134720852825883835991952316470848530615476739457877714518478691825868304914447264915476185234691233647062481815115667003620601943728245001119524419044143797730283096,0.58008768714572046749201036530668386243739148326586471773054493358540599426691889268163212900524295444791942175954196296213248880110172913118631073166944423944721544211266448208904085225082189162648946
173,1.71428571428571428571428571428571426898131664368185219436590780748675426251875268948580212382008925019143218804394446850744089813871357031171201813524697286026641314550154479612760015789678344537953561,70.91666666666666666666666666666666765170401952436763158583471886065823264699233601980245520664167444082008986227608811457337440872981704720344295156106295752194337734407033567789145498816412692183591913,0.99443603510694937282556204375358651909407179383529480675864969513339022106092720359671701615206115124421402747279448322515272874481767153360352340487491238719698098636213434072775405239543099761625381,0.81990768785204761804743299425257423710397815595111944784895051729852820921365523783869618600237358615870910166141919904883702317941360179730874606374059150934186273647082963380321129830235402010176985,0.99999999999999999999999999999999999999999999265424764656118489640954607179787343951857074359256819827607324107087485237901372664268440130896951997407523565254408989164850706068585544498746533299282144,0.99443603510694937282556204375358651909407179383529480675864969513339022106092720359671701615206115124421402747279448322515272874481767153360352340487491238719698098636213434072775405239543099761625381,0.58008768714572046748157785885625880846705232063161287928613648641851295327363379997411130583373593056274929994465390574527716746513599765423778224611719281484065758979389159077609814001386068690183648,0.47827948458036111052766924664733497631242482081421756890242397237994033136955300294808629323829684078883254020057467021354045820750170682086688607189502557290640575433442377784207379595998846677841397,0.58333333333333333333333333333333333902719086001768086657784756063577027201885003885574816821538117450932219199834468020675708582387760661081371833502915702427789089649666844530478595945556465030222253,0.58008768714572046748157785885625880846705232063161287928613648641851295327363379997411130583373593056274929994465390574527716746513599765423778224611719281484065758979389159077609814001386068690183648
