Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 10:00:00,10/17/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 11:00:00,10/17/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 12:00:00,10/17/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 13:00:00,10/17/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 14:00:00,10/17/13 15:00:00,92341796864
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,10/17/13 15:00:00,10/17/13 16:00:00,4336374
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,10/17/13 15:00:00,10/17/13 16:00:00,4158677
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 15:00:00,10/17/13 16:00:00,92341796864
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,10/17/13 15:00:00,10/17/13 16:00:00,5269182
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,10/17/13 15:00:00,10/17/13 16:00:00,5269182
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,10/17/13 15:00:00,10/17/13 16:00:00,14964
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,10/17/13 15:00:00,10/17/13 16:00:00,3086
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,10/17/13 15:00:00,10/17/13 16:00:00,5
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,10/17/13 15:00:00,10/17/13 16:00:00,112
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,10/17/13 16:00:00,10/17/13 17:00:00,2284
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 16:00:00,10/17/13 17:00:00,92341796864
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,10/17/13 16:00:00,10/17/13 17:00:00,1647
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,10/17/13 16:00:00,10/17/13 17:00:00,40
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,10/17/13 16:00:00,10/17/13 17:00:00,5
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,10/17/13 17:00:00,10/17/13 18:00:00,1156
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 17:00:00,10/17/13 18:00:00,92341796864
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,10/17/13 17:00:00,10/17/13 18:00:00,1665
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,10/17/13 17:00:00,10/17/13 18:00:00,0
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,10/17/13 17:00:00,10/17/13 18:00:00,5
AmazonEC2,PublicIP-Out,EU-APS2-AWS-Out-Bytes,,10/17/13 17:00:00,10/17/13 18:00:00,240
AmazonEC2,PublicIP-In,EU-APS2-AWS-In-Bytes,,10/17/13 17:00:00,10/17/13 18:00:00,536
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,10/17/13 18:00:00,10/17/13 19:00:00,3856
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 18:00:00,10/17/13 19:00:00,92341796864
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,10/17/13 18:00:00,10/17/13 19:00:00,1677
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,10/17/13 18:00:00,10/17/13 19:00:00,0
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,10/17/13 18:00:00,10/17/13 19:00:00,5
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,10/17/13 19:00:00,10/17/13 20:00:00,3303
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 19:00:00,10/17/13 20:00:00,92341796864
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,10/17/13 19:00:00,10/17/13 20:00:00,1806
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,10/17/13 19:00:00,10/17/13 20:00:00,1147
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,10/17/13 19:00:00,10/17/13 20:00:00,5
AmazonEC2,PublicIP-In,EU-APS1-AWS-In-Bytes,,10/17/13 19:00:00,10/17/13 20:00:00,60
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 20:00:00,10/17/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 21:00:00,10/17/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 22:00:00,10/17/13 23:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/17/13 23:00:00,10/18/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 00:00:00,10/18/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 01:00:00,10/18/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 02:00:00,10/18/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 03:00:00,10/18/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 04:00:00,10/18/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 05:00:00,10/18/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 06:00:00,10/18/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 07:00:00,10/18/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 08:00:00,10/18/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 09:00:00,10/18/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 10:00:00,10/18/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 11:00:00,10/18/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 12:00:00,10/18/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 13:00:00,10/18/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 14:00:00,10/18/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 15:00:00,10/18/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 16:00:00,10/18/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 17:00:00,10/18/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 18:00:00,10/18/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 19:00:00,10/18/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 20:00:00,10/18/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 21:00:00,10/18/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 22:00:00,10/18/13 23:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/18/13 23:00:00,10/19/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 00:00:00,10/19/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 01:00:00,10/19/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 02:00:00,10/19/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 03:00:00,10/19/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 04:00:00,10/19/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 05:00:00,10/19/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 06:00:00,10/19/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 07:00:00,10/19/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 08:00:00,10/19/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 09:00:00,10/19/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 10:00:00,10/19/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 11:00:00,10/19/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 12:00:00,10/19/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 13:00:00,10/19/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 14:00:00,10/19/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 15:00:00,10/19/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 16:00:00,10/19/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 17:00:00,10/19/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 18:00:00,10/19/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 19:00:00,10/19/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 20:00:00,10/19/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 21:00:00,10/19/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 22:00:00,10/19/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/19/13 22:00:00,10/19/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/19/13 23:00:00,10/20/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 00:00:00,10/20/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 01:00:00,10/20/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 02:00:00,10/20/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 03:00:00,10/20/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 04:00:00,10/20/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 05:00:00,10/20/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 06:00:00,10/20/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 07:00:00,10/20/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 08:00:00,10/20/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 09:00:00,10/20/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 10:00:00,10/20/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 11:00:00,10/20/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 12:00:00,10/20/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 13:00:00,10/20/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 14:00:00,10/20/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 15:00:00,10/20/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 16:00:00,10/20/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 17:00:00,10/20/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 18:00:00,10/20/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 19:00:00,10/20/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 20:00:00,10/20/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 21:00:00,10/20/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 22:00:00,10/20/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/20/13 22:00:00,10/20/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/20/13 23:00:00,10/21/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 00:00:00,10/21/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 01:00:00,10/21/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 02:00:00,10/21/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 03:00:00,10/21/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 04:00:00,10/21/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 05:00:00,10/21/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 06:00:00,10/21/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 07:00:00,10/21/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 08:00:00,10/21/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 09:00:00,10/21/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 10:00:00,10/21/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 11:00:00,10/21/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 12:00:00,10/21/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 13:00:00,10/21/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 14:00:00,10/21/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 15:00:00,10/21/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 16:00:00,10/21/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 17:00:00,10/21/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 18:00:00,10/21/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 19:00:00,10/21/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 20:00:00,10/21/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 21:00:00,10/21/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 22:00:00,10/21/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/21/13 22:00:00,10/21/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/21/13 23:00:00,10/22/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 00:00:00,10/22/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 01:00:00,10/22/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 02:00:00,10/22/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 03:00:00,10/22/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 04:00:00,10/22/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 05:00:00,10/22/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 06:00:00,10/22/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 07:00:00,10/22/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 08:00:00,10/22/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 09:00:00,10/22/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 10:00:00,10/22/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 11:00:00,10/22/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 12:00:00,10/22/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 13:00:00,10/22/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 14:00:00,10/22/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 15:00:00,10/22/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 16:00:00,10/22/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 17:00:00,10/22/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 18:00:00,10/22/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 19:00:00,10/22/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 20:00:00,10/22/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 21:00:00,10/22/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 22:00:00,10/22/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/22/13 22:00:00,10/22/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/22/13 23:00:00,10/23/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 00:00:00,10/23/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 01:00:00,10/23/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 02:00:00,10/23/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 03:00:00,10/23/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 04:00:00,10/23/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 05:00:00,10/23/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 06:00:00,10/23/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 07:00:00,10/23/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 08:00:00,10/23/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 09:00:00,10/23/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 10:00:00,10/23/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 11:00:00,10/23/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 12:00:00,10/23/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 13:00:00,10/23/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 14:00:00,10/23/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 15:00:00,10/23/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 16:00:00,10/23/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 17:00:00,10/23/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 18:00:00,10/23/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 19:00:00,10/23/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 20:00:00,10/23/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 21:00:00,10/23/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 22:00:00,10/23/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/23/13 22:00:00,10/23/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/23/13 23:00:00,10/24/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 00:00:00,10/24/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 01:00:00,10/24/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 02:00:00,10/24/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 03:00:00,10/24/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 04:00:00,10/24/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 05:00:00,10/24/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 06:00:00,10/24/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 07:00:00,10/24/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 08:00:00,10/24/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 09:00:00,10/24/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 10:00:00,10/24/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 11:00:00,10/24/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 12:00:00,10/24/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 13:00:00,10/24/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 14:00:00,10/24/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 15:00:00,10/24/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 16:00:00,10/24/13 17:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 17:00:00,10/24/13 18:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 18:00:00,10/24/13 19:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 19:00:00,10/24/13 20:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 20:00:00,10/24/13 21:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 21:00:00,10/24/13 22:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 22:00:00,10/24/13 23:00:00,92341796864
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,10/24/13 22:00:00,10/24/13 23:00:00,35231255088
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/24/13 23:00:00,10/25/13 00:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 00:00:00,10/25/13 01:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 01:00:00,10/25/13 02:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 02:00:00,10/25/13 03:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 03:00:00,10/25/13 04:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 04:00:00,10/25/13 05:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 05:00:00,10/25/13 06:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 06:00:00,10/25/13 07:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 07:00:00,10/25/13 08:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 08:00:00,10/25/13 09:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 09:00:00,10/25/13 10:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 10:00:00,10/25/13 11:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 11:00:00,10/25/13 12:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 12:00:00,10/25/13 13:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 13:00:00,10/25/13 14:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 14:00:00,10/25/13 15:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 15:00:00,10/25/13 16:00:00,92341796864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,10/25/13 16:00:00,10/25/13 17:00:00,92341796864
